nom,SIREN,type,COG,COG_3digits,code_departement,code_departement_3digits,code_region,population,EPCI,url-ptf,url-datagouv,id-datagouv,merge,ptf
Tarerach,216602011,COM,66201,,66,066,76,47,200049211,,,,,
Targassonne,216602029,COM,66202,,66,066,76,189,246600399,,,,,
Taulis,216602037,COM,66203,,66,066,76,52,246600548,,,,,
Taurinya,216602045,COM,66204,,66,066,76,347,200049211,,,,,
Tautavel,216602052,COM,66205,,66,066,76,885,200027183,,,,,
Le Tech,216602060,COM,66206,,66,066,76,95,246600548,,,,,
Terrats,216602078,COM,66207,,66,066,76,654,246600449,,,,,
Théza,216602086,COM,66208,,66,066,76,2137,246600282,,,,,
Thuès-Entre-Valls,216602094,COM,66209,,66,066,76,39,200049211,,,,,
Thuir,216602102,COM,66210,,66,066,76,7765,246600449,,,,,
Tordères,216602110,COM,66211,,66,066,76,172,246600449,,,,,
Torreilles,216602128,COM,66212,,66,066,76,3865,200027183,,,,,
Toulouges,216602136,COM,66213,,66,066,76,7000,200027183,,,,,
Tresserre,216602144,COM,66214,,66,066,76,1079,246600449,,,,,
Trévillach,216602151,COM,66215,,66,066,76,157,200049211,,,,,
Trilla,216602169,COM,66216,,66,066,76,76,246600423,,,,,
Trouillas,216602177,COM,66217,,66,066,76,2090,246600449,,,,,
Ur,216602185,COM,66218,,66,066,76,374,246600399,,,,,
Urbanya,216602193,COM,66219,,66,066,76,56,200049211,,,,,
Valcebollère,216602201,COM,66220,,66,066,76,44,246600399,,,,,
Valmanya,216602219,COM,66221,,66,066,76,34,200049211,,,,,
Vernet-les-Bains,216602227,COM,66222,,66,066,76,1425,200049211,,,,,
Villefranche-de-Conflent,216602235,COM,66223,,66,066,76,218,200049211,,,,,
Villelongue-de-la-Salanque,216602243,COM,66224,,66,066,76,3289,200027183,,,,,
Villelongue-dels-Monts,216602250,COM,66225,,66,066,76,1773,200043602,,,,,
Villemolaque,216602268,COM,66226,,66,066,76,1392,246600449,,,,,
Villeneuve-de-la-Raho,216602276,COM,66227,,66,066,76,3991,200027183,,,,,
Villeneuve-la-Rivière,216602284,COM,66228,,66,066,76,1340,200027183,,,,,
Vinça,216602300,COM,66230,,66,066,76,2100,200049211,,,,,
Vingrau,216602318,COM,66231,,66,066,76,617,200027183,,,,,
Vira,216602326,COM,66232,,66,066,76,26,246600423,,,,,
Vivès,216602334,COM,66233,,66,066,76,180,246600373,,,,,
Le Vivier,216602342,COM,66234,,66,066,76,75,246600423,,,,,
Achenheim,216700013,COM,67001,,67,067,44,2152,246700488,,,,,
Adamswiller,216700021,COM,67002,,67,067,44,391,200067841,,,,,
Albé,216700039,COM,67003,,67,067,44,461,246700777,,,,,
Sommerau,200057479,COM,67004,,67,067,44,1552,200068112,,,,,
Alteckendorf,216700054,COM,67005,,67,067,44,887,246700959,,,,,
Altenheim,216700062,COM,67006,,67,067,44,213,200068112,,,,,
Altorf,216700088,COM,67008,,67,067,44,1311,246701064,,,,,
Altwiller,216700096,COM,67009,,67,067,44,408,200067841,,,,,
Andlau,216700104,COM,67010,,67,067,44,1817,200034270,,,,,
Artolsheim,216700112,COM,67011,,67,067,44,1005,200030526,,,,,
Aschbach,216700120,COM,67012,,67,067,44,702,200040178,,,,,
Asswiller,216700138,COM,67013,,67,067,44,279,200067841,,,,,
Avolsheim,216700161,COM,67016,,67,067,44,727,246701064,,,,,
Baerendorf,216700179,COM,67017,,67,067,44,307,200067841,,,,,
Balbronn,216700187,COM,67018,,67,067,44,666,200068864,,,,,
Baldenheim,216700195,COM,67019,,67,067,44,1187,246700967,,,,,
Barembach,216700203,COM,67020,,67,067,44,881,246700306,,,,,
Barr,216700211,COM,67021,,67,067,44,7398,200034270,,,,,
Bassemberg,216700229,COM,67022,,67,067,44,255,246700777,,,,,
Batzendorf,216700237,COM,67023,,67,067,44,1008,200067874,,,,,
Beinheim,216700252,COM,67025,,67,067,44,1898,200041283,,,,,
Bellefosse,216700260,COM,67026,,67,067,44,150,246700306,,,,,
Belmont,216700278,COM,67027,,67,067,44,167,246700306,,,,,
Benfeld,216700286,COM,67028,,67,067,44,5849,200067924,,,,,
Berg,216700294,COM,67029,,67,067,44,369,200067841,,,,,
Bergbieten,216700302,COM,67030,,67,067,44,711,200068864,,,,,
Bernardswiller,216700310,COM,67031,,67,067,44,1499,246701080,,,,,
Bernardvillé,216700328,COM,67032,,67,067,44,233,200034270,,,,,
Bernolsheim,216700336,COM,67033,,67,067,44,609,200067874,,,,,
Berstett,216700344,COM,67034,,67,067,44,2478,200034635,,,,,
Berstheim,216700351,COM,67035,,67,067,44,451,200067874,,,,,
Bettwiller,216700369,COM,67036,,67,067,44,315,200067841,,,,,
Biblisheim,216700377,COM,67037,,67,067,44,363,200013050,,,,,
Bietlenheim,216700385,COM,67038,,67,067,44,280,246700843,,,,,
Bilwisheim,216700393,COM,67039,,67,067,44,468,200067874,,,,,
Bindernheim,216700401,COM,67040,,67,067,44,1042,200030526,,,,,
Bischheim,216700435,COM,67043,,67,067,44,17295,246700488,,,,,
Bischholtz,216700443,COM,67044,,67,067,44,273,200067783,,,,,
Bischoffsheim,216700450,COM,67045,,67,067,44,3388,246700744,,,,,
Bischwiller,216700468,COM,67046,,67,067,44,12663,200067874,,,,,
Bissert,216700476,COM,67047,,67,067,44,158,200067841,,,,,
Bitschhoffen,216700484,COM,67048,,67,067,44,474,200067874,,,,,
Blaesheim,216700492,COM,67049,,67,067,44,1335,246700488,,,,,
Blancherupt,216700500,COM,67050,,67,067,44,41,246700306,,,,,
Blienschwiller,216700518,COM,67051,,67,067,44,331,200034270,,,,,
Bœrsch,216700526,COM,67052,,67,067,44,2503,246700744,,,,,
Bœsenbiesen,216700534,COM,67053,,67,067,44,332,200030526,,,,,
Bolsenheim,216700542,COM,67054,,67,067,44,536,200067924,,,,,
Boofzheim,216700559,COM,67055,,67,067,44,1398,200067924,,,,,
Bootzheim,216700567,COM,67056,,67,067,44,734,200030526,,,,,
Bosselshausen,216700575,COM,67057,,67,067,44,173,200067783,,,,,
Bossendorf,216700583,COM,67058,,67,067,44,407,246700959,,,,,
Bourg-Bruche,216700591,COM,67059,,67,067,44,477,246700306,,,,,
Bourgheim,216700609,COM,67060,,67,067,44,650,200034270,,,,,
Bouxwiller,216700617,COM,67061,,67,067,44,4053,200067783,,,,,
Breitenau,216700625,COM,67062,,67,067,44,319,246700777,,,,,
Breitenbach,216700633,COM,67063,,67,067,44,681,246700777,,,,,
Breuschwickersheim,216700658,COM,67065,,67,067,44,1273,246700488,,,,,
La Broque,216700666,COM,67066,,67,067,44,2750,246700306,,,,,
Brumath,216700674,COM,67067,,67,067,44,10089,200067874,,,,,
Buswiller,216700682,COM,67068,,67,067,44,276,200067783,,,,,
Buhl,216700690,COM,67069,,67,067,44,525,200041283,,,,,
Burbach,216700708,COM,67070,,67,067,44,277,200067841,,,,,
Bust,216700716,COM,67071,,67,067,44,474,200067841,,,,,
Butten,216700724,COM,67072,,67,067,44,690,200067841,,,,,
Châtenois,216700732,COM,67073,,67,067,44,4275,246700967,,,,,
Cleebourg,216700740,COM,67074,,67,067,44,727,246700926,,,,,
Climbach,216700757,COM,67075,,67,067,44,446,246700926,,,,,
Colroy-la-Roche,216700765,COM,67076,,67,067,44,497,246700306,,,,,
Cosswiller,216700773,COM,67077,,67,067,44,587,200068864,,,,,
Crastatt,216700781,COM,67078,,67,067,44,271,200068864,,,,,
Crœttwiller,216700799,COM,67079,,67,067,44,179,200041283,,,,,
Dachstein,216700807,COM,67080,,67,067,44,1823,246701064,,,,,
Dahlenheim,216700815,COM,67081,,67,067,44,777,200068864,,,,,
Dalhunden,216700823,COM,67082,,67,067,44,1179,200041325,,,,,
Dambach,216700831,COM,67083,,67,067,44,749,246701098,,,,,
Dambach-la-Ville,216700849,COM,67084,,67,067,44,2242,200034270,,,,,
Dangolsheim,216700856,COM,67085,,67,067,44,734,200068864,,,,,
Daubensand,216700864,COM,67086,,67,067,44,409,200067924,,,,,
Dauendorf,216700872,COM,67087,,67,067,44,1455,200067874,,,,,
Dehlingen,216700880,COM,67088,,67,067,44,367,200067841,,,,,
Dettwiller,216700898,COM,67089,,67,067,44,2638,200068112,,,,,
Diebolsheim,216700906,COM,67090,,67,067,44,738,200067924,,,,,
Diedendorf,216700914,COM,67091,,67,067,44,342,200067841,,,,,
Dieffenbach-au-Val,216700922,COM,67092,,67,067,44,641,246700777,,,,,
Dieffenbach-lès-Wœrth,216700930,COM,67093,,67,067,44,355,200013050,,,,,
Dieffenthal,216700948,COM,67094,,67,067,44,258,246700967,,,,,
Diemeringen,216700955,COM,67095,,67,067,44,1637,200067841,,,,,
Dimbsthal,216700963,COM,67096,,67,067,44,324,200068112,,,,,
Dingsheim,216700971,COM,67097,,67,067,44,1294,200034635,,,,,
Dinsheim-sur-Bruche,216700989,COM,67098,,67,067,44,1495,246701064,,,,,
Domfessel,216700997,COM,67099,,67,067,44,290,200067841,,,,,
Donnenheim,216701003,COM,67100,,67,067,44,350,200067874,,,,,
Dorlisheim,216701011,COM,67101,,67,067,44,2678,246701064,,,,,
Dossenheim-Kochersberg,216701029,COM,67102,,67,067,44,299,200034635,,,,,
Dossenheim-sur-Zinsel,216701037,COM,67103,,67,067,44,1084,200067783,,,,,
Drachenbronn-Birlenbach,216701045,COM,67104,,67,067,44,779,246700926,,,,,
Drulingen,216701052,COM,67105,,67,067,44,1487,200067841,,,,,
Drusenheim,216701060,COM,67106,,67,067,44,5196,200041325,,,,,
Duntzenheim,216701078,COM,67107,,67,067,44,648,246700959,,,,,
Duppigheim,216701086,COM,67108,,67,067,44,1615,246701064,,,,,
Durningen,216701094,COM,67109,,67,067,44,668,200034635,,,,,
Durrenbach,216701102,COM,67110,,67,067,44,1097,200013050,,,,,
Durstel,216701110,COM,67111,,67,067,44,423,200067841,,,,,
Duttlenheim,216701128,COM,67112,,67,067,44,2919,246701064,,,,,
Eberbach-Seltz,216701136,COM,67113,,67,067,44,429,200041283,,,,,
Ebersheim,216701151,COM,67115,,67,067,44,2263,246700967,,,,,
Ebersmunster,216701169,COM,67116,,67,067,44,546,246700967,,,,,
Eckartswiller,216701177,COM,67117,,67,067,44,443,200068112,,,,,
Eckbolsheim,216701185,COM,67118,,67,067,44,6918,246700488,,,,,
Eckwersheim,216701193,COM,67119,,67,067,44,1346,246700488,,,,,
Eichhoffen,216701201,COM,67120,,67,067,44,539,200034270,,,,,
Elsenheim,216701219,COM,67121,,67,067,44,823,200030526,,,,,
Wangenbourg-Engenthal,216701227,COM,67122,,67,067,44,1371,200068864,,,,,
Engwiller,216701235,COM,67123,,67,067,44,502,200067874,,,,,
Entzheim,216701243,COM,67124,,67,067,44,2403,246700488,,,,,
Epfig,216701250,COM,67125,,67,067,44,2342,200034270,,,,,
Erckartswiller,216701268,COM,67126,,67,067,44,301,200067783,,,,,
Ergersheim,216701276,COM,67127,,67,067,44,1371,246701064,,,,,
Ernolsheim-Bruche,216701284,COM,67128,,67,067,44,1893,246701064,,,,,
Ernolsheim-lès-Saverne,216701292,COM,67129,,67,067,44,603,200068112,,,,,
Erstein,216701300,COM,67130,,67,067,44,10754,200067924,,,,,
Eschau,216701318,COM,67131,,67,067,44,5354,246700488,,,,,
Eschbach,216701326,COM,67132,,67,067,44,942,200013050,,,,,
Eschbourg,216701334,COM,67133,,67,067,44,491,200067783,,,,,
Eschwiller,216701342,COM,67134,,67,067,44,183,200067841,,,,,
Ettendorf,216701359,COM,67135,,67,067,44,776,246700959,,,,,
Eywiller,216701367,COM,67136,,67,067,44,285,200067841,,,,,
Fegersheim,216701375,COM,67137,,67,067,44,5802,246700488,,,,,
Fessenheim-le-Bas,216701383,COM,67138,,67,067,44,569,200034635,,,,,
Flexbourg,216701391,COM,67139,,67,067,44,467,200068864,,,,,
Forstfeld,216701409,COM,67140,,67,067,44,741,200041325,,,,,
Forstheim,216701417,COM,67141,,67,067,44,589,200013050,,,,,
Fort-Louis,216701425,COM,67142,,67,067,44,297,200041325,,,,,
Fouchy,216701433,COM,67143,,67,067,44,674,246700777,,,,,
Fouday,216701441,COM,67144,,67,067,44,343,246700306,,,,,
Friedolsheim,216701458,COM,67145,,67,067,44,236,200068112,,,,,
Friesenheim,216701466,COM,67146,,67,067,44,631,200067924,,,,,
Frœschwiller,216701474,COM,67147,,67,067,44,507,200013050,,,,,
Frohmuhl,216701482,COM,67148,,67,067,44,185,200067783,,,,,
Furchhausen,216701490,COM,67149,,67,067,44,423,200068112,,,,,
Furdenheim,216701508,COM,67150,,67,067,44,1337,200034635,,,,,
Gambsheim,216701516,COM,67151,,67,067,44,4923,200041325,,,,,
Geispolsheim,216701524,COM,67152,,67,067,44,7616,246700488,,,,,
Geiswiller-Zœbersdorf,200077923,COM,67153,,67,067,44,414,246700959,,,,,
Gerstheim,216701540,COM,67154,,67,067,44,3472,200067924,,,,,
Gertwiller,216701557,COM,67155,,67,067,44,1271,200034270,,,,,
Geudertheim,216701565,COM,67156,,67,067,44,2559,246700843,,,,,
Gœrlingen,216701599,COM,67159,,67,067,44,233,200067841,,,,,
Gœrsdorf,216701607,COM,67160,,67,067,44,1097,200013050,,,,,
Gottenhouse,216701615,COM,67161,,67,067,44,395,200068112,,,,,
Gottesheim,216701623,COM,67162,,67,067,44,354,200068112,,,,,
Gougenheim,216701631,COM,67163,,67,067,44,561,200034635,,,,,
Goxwiller,216701649,COM,67164,,67,067,44,865,200034270,,,,,
Grandfontaine,216701656,COM,67165,,67,067,44,403,246700306,,,,,
Grassendorf,216701664,COM,67166,,67,067,44,254,246700959,,,,,
Grendelbruch,216701672,COM,67167,,67,067,44,1214,246700744,,,,,
Gresswiller,216701680,COM,67168,,67,067,44,1714,246701064,,,,,
Gries,216701698,COM,67169,,67,067,44,2906,246700843,,,,,
Griesheim-près-Molsheim,216701722,COM,67172,,67,067,44,2227,246700744,,,,,
Griesheim-sur-Souffel,216701730,COM,67173,,67,067,44,1143,200034635,,,,,
Gumbrechtshoffen,216701748,COM,67174,,67,067,44,1182,246701098,,,,,
Gundershoffen,216701763,COM,67176,,67,067,44,3735,246701098,,,,,
Gunstett,216701771,COM,67177,,67,067,44,667,200013050,,,,,
Gungwiller,216701789,COM,67178,,67,067,44,284,200067841,,,,,
Haegen,216701797,COM,67179,,67,067,44,686,200068112,,,,,
Haguenau,216701805,COM,67180,,67,067,44,35050,200067874,,,,,
Handschuheim,216701813,COM,67181,,67,067,44,276,200034635,,,,,
Hangenbieten,216701821,COM,67182,,67,067,44,1577,246700488,,,,,
Harskirchen,216701839,COM,67183,,67,067,44,880,200067841,,,,,
Hatten,216701847,COM,67184,,67,067,44,1958,200040178,,,,,
Hattmatt,216701854,COM,67185,,67,067,44,695,200068112,,,,,
Hegeney,216701862,COM,67186,,67,067,44,431,200013050,,,,,
Heidolsheim,216701870,COM,67187,,67,067,44,531,200030526,,,,,
Heiligenberg,216701888,COM,67188,,67,067,44,686,246701064,,,,,
Heiligenstein,216701896,COM,67189,,67,067,44,985,200034270,,,,,
Hengwiller,216701904,COM,67190,,67,067,44,191,200068112,,,,,
Herbitzheim,216701912,COM,67191,,67,067,44,1886,200067841,,,,,
Herbsheim,216701920,COM,67192,,67,067,44,935,200067924,,,,,
Herrlisheim,216701946,COM,67194,,67,067,44,4912,200041325,,,,,
Hessenheim,216701953,COM,67195,,67,067,44,630,200030526,,,,,
Hilsenheim,216701961,COM,67196,,67,067,44,2661,200030526,,,,,
Hindisheim,216701979,COM,67197,,67,067,44,1523,200067924,,,,,
Hinsbourg,216701987,COM,67198,,67,067,44,115,200067783,,,,,
Hinsingen,216701995,COM,67199,,67,067,44,88,200067841,,,,,
Hipsheim,216702001,COM,67200,,67,067,44,1018,200067924,,,,,
Hirschland,216702019,COM,67201,,67,067,44,331,200067841,,,,,
Hochfelden,200063170,COM,67202,,67,067,44,4025,246700959,,,,,
Hochstett,216702035,COM,67203,,67,067,44,378,200067874,,,,,
Hœnheim,216702043,COM,67204,,67,067,44,11295,246700488,,,,,
Hœrdt,216702050,COM,67205,,67,067,44,4428,246700843,,,,,
Hoffen,216702068,COM,67206,,67,067,44,1143,200040178,,,,,
Hohengœft,216702084,COM,67208,,67,067,44,544,200068864,,,,,
Hohfrankenheim,216702092,COM,67209,,67,067,44,267,246700959,,,,,
Le Hohwald,216702100,COM,67210,,67,067,44,518,200034270,,,,,
Holtzheim,216702126,COM,67212,,67,067,44,3684,246700488,,,,,
Hunspach,216702134,COM,67213,,67,067,44,653,246700926,,,,,
Hurtigheim,216702142,COM,67214,,67,067,44,841,200034635,,,,,
Huttendorf,216702159,COM,67215,,67,067,44,508,200067874,,,,,
Huttenheim,216702167,COM,67216,,67,067,44,2736,200067924,,,,,
Ichtratzheim,216702175,COM,67217,,67,067,44,331,200067924,,,,,
Illkirch-Graffenstaden,216702183,COM,67218,,67,067,44,27446,246700488,,,,,
Ingenheim,216702209,COM,67220,,67,067,44,335,246700959,,,,,
Ingolsheim,216702217,COM,67221,,67,067,44,324,246700926,,,,,
Ingwiller,216702225,COM,67222,,67,067,44,4101,200067783,,,,,
Innenheim,216702233,COM,67223,,67,067,44,1194,246701080,,,,,
Issenhausen,216702258,COM,67225,,67,067,44,113,246700959,,,,,
Ittenheim,216702266,COM,67226,,67,067,44,2135,200034635,,,,,
Itterswiller,216702274,COM,67227,,67,067,44,246,200034270,,,,,
Neugartheim-Ittlenheim,216702282,COM,67228,,67,067,44,816,200034635,,,,,
Jetterswiller,216702290,COM,67229,,67,067,44,195,200068864,,,,,
Kaltenhouse,216702308,COM,67230,,67,067,44,2351,200067874,,,,,
Kauffenheim,216702316,COM,67231,,67,067,44,217,200041325,,,,,
Keffenach,216702324,COM,67232,,67,067,44,200,200040178,,,,,
Kertzfeld,216702332,COM,67233,,67,067,44,1241,200067924,,,,,
Keskastel,216702340,COM,67234,,67,067,44,1546,200067841,,,,,
Kesseldorf,216702357,COM,67235,,67,067,44,411,200041283,,,,,
Kienheim,216702365,COM,67236,,67,067,44,562,200034635,,,,,
Kilstett,216702373,COM,67237,,67,067,44,2542,200041325,,,,,
Kindwiller,216702381,COM,67238,,67,067,44,644,200067874,,,,,
Kintzheim,216702399,COM,67239,,67,067,44,1670,246700967,,,,,
Kirchheim,216702407,COM,67240,,67,067,44,709,200068864,,,,,
Kirrberg,216702415,COM,67241,,67,067,44,161,200067841,,,,,
Kirrwiller,216702423,COM,67242,,67,067,44,545,200067783,,,,,
Kleingœft,216702449,COM,67244,,67,067,44,159,200068112,,,,,
Knœrsheim,216702456,COM,67245,,67,067,44,224,200068864,,,,,
Kogenheim,216702464,COM,67246,,67,067,44,1281,200067924,,,,,
Kolbsheim,216702472,COM,67247,,67,067,44,967,246700488,,,,,
Krautergersheim,216702480,COM,67248,,67,067,44,1706,246701080,,,,,
Krautwiller,216702498,COM,67249,,67,067,44,261,200067874,,,,,
Kriegsheim,216702506,COM,67250,,67,067,44,798,200067874,,,,,
Kurtzenhouse,216702522,COM,67252,,67,067,44,1065,246700843,,,,,
Kuttolsheim,216702530,COM,67253,,67,067,44,633,200034635,,,,,
Kutzenhausen,216702548,COM,67254,,67,067,44,931,200013050,,,,,
Lalaye,216702555,COM,67255,,67,067,44,479,246700777,,,,,
Lampertheim,216702563,COM,67256,,67,067,44,3333,246700488,,,,,
Lampertsloch,216702571,COM,67257,,67,067,44,736,200013050,,,,,
Landersheim,216702589,COM,67258,,67,067,44,202,200068112,,,,,
Langensoultzbach,216702597,COM,67259,,67,067,44,949,200013050,,,,,
Laubach,216702605,COM,67260,,67,067,44,325,200013050,,,,,
Lauterbourg,216702613,COM,67261,,67,067,44,2330,200041283,,,,,
Lembach,216702639,COM,67263,,67,067,44,1585,200013050,,,,,
Leutenheim,216702647,COM,67264,,67,067,44,849,200041325,,,,,
Lichtenberg,216702654,COM,67265,,67,067,44,563,200067783,,,,,
Limersheim,216702662,COM,67266,,67,067,44,662,200067924,,,,,
Lingolsheim,216702670,COM,67267,,67,067,44,18496,246700488,,,,,
Lipsheim,216702688,COM,67268,,67,067,44,2630,246700488,,,,,
Littenheim,216702696,COM,67269,,67,067,44,290,200068112,,,,,
Lixhausen,216702704,COM,67270,,67,067,44,381,246700959,,,,,
Lobsann,216702712,COM,67271,,67,067,44,646,200013050,,,,,
Lochwiller,216702720,COM,67272,,67,067,44,424,200068112,,,,,
Lohr,216702738,COM,67273,,67,067,44,504,200067783,,,,,
Lorentzen,216702746,COM,67274,,67,067,44,243,200067841,,,,,
Lupstein,216702753,COM,67275,,67,067,44,814,200068112,,,,,
Lutzelhouse,216702761,COM,67276,,67,067,44,1927,246700306,,,,,
Mackenheim,216702779,COM,67277,,67,067,44,769,200030526,,,,,
Mackwiller,216702787,COM,67278,,67,067,44,588,200067841,,,,,
Maennolsheim,216702795,COM,67279,,67,067,44,233,200068112,,,,,
Maisonsgoutte,216702803,COM,67280,,67,067,44,822,246700777,,,,,
Marckolsheim,216702811,COM,67281,,67,067,44,4215,200030526,,,,,
Marlenheim,216702829,COM,67282,,67,067,44,4315,200068864,,,,,
Marmoutier,216702837,COM,67283,,67,067,44,2772,200068112,,,,,
Matzenheim,216702852,COM,67285,,67,067,44,1536,200067924,,,,,
Meistratzheim,216702860,COM,67286,,67,067,44,1502,246701080,,,,,
Melsheim,216702878,COM,67287,,67,067,44,597,246700959,,,,,
Memmelshoffen,216702886,COM,67288,,67,067,44,337,200040178,,,,,
Menchhoffen,216702894,COM,67289,,67,067,44,623,200067783,,,,,
Merkwiller-Pechelbronn,216702902,COM,67290,,67,067,44,929,200013050,,,,,
Mertzwiller,216702910,COM,67291,,67,067,44,3395,246701098,,,,,
Mietesheim,216702928,COM,67292,,67,067,44,682,246701098,,,,,
Minversheim,216702936,COM,67293,,67,067,44,672,246700959,,,,,
Mittelbergheim,216702951,COM,67295,,67,067,44,668,200034270,,,,,
Mittelhausbergen,216702969,COM,67296,,67,067,44,2007,246700488,,,,,
Mittelschaeffolsheim,216702985,COM,67298,,67,067,44,584,200067874,,,,,
Mollkirch,216702993,COM,67299,,67,067,44,949,246700744,,,,,
Molsheim,216703009,COM,67300,,67,067,44,9526,246701064,,,,,
Mommenheim,216703017,COM,67301,,67,067,44,1917,200067874,,,,,
Monswiller,216703025,COM,67302,,67,067,44,2116,200068112,,,,,
Morsbronn-les-Bains,216703033,COM,67303,,67,067,44,701,200013050,,,,,
Morschwiller,216703041,COM,67304,,67,067,44,599,200067874,,,,,
Mothern,216703058,COM,67305,,67,067,44,2028,200041283,,,,,
Muhlbach-sur-Bruche,216703066,COM,67306,,67,067,44,695,246700306,,,,,
Mulhausen,216703074,COM,67307,,67,067,44,492,200067783,,,,,
Munchhausen,216703082,COM,67308,,67,067,44,772,200041283,,,,,
Mundolsheim,216703090,COM,67309,,67,067,44,4792,246700488,,,,,
Mussig,216703108,COM,67310,,67,067,44,1171,246700967,,,,,
Muttersholtz,216703116,COM,67311,,67,067,44,2051,246700967,,,,,
Mutzenhouse,216703124,COM,67312,,67,067,44,464,246700959,,,,,
Mutzig,216703132,COM,67313,,67,067,44,6061,246701064,,,,,
Natzwiller,216703140,COM,67314,,67,067,44,550,246700306,,,,,
Neewiller-près-Lauterbourg,216703157,COM,67315,,67,067,44,670,200041283,,,,,
Neubois,216703173,COM,67317,,67,067,44,712,246700777,,,,,
Neuhaeusel,216703199,COM,67319,,67,067,44,355,200041325,,,,,
Neuve-Église,216703207,COM,67320,,67,067,44,639,246700777,,,,,
Neuviller-la-Roche,216703215,COM,67321,,67,067,44,349,246700306,,,,,
Neuwiller-lès-Saverne,216703223,COM,67322,,67,067,44,1126,200067783,,,,,
Niederbronn-les-Bains,216703249,COM,67324,,67,067,44,4488,246701098,,,,,
Niederhaslach,216703256,COM,67325,,67,067,44,1419,246701064,,,,,
Niederhausbergen,216703264,COM,67326,,67,067,44,1602,246700488,,,,,
Niederlauterbach,216703272,COM,67327,,67,067,44,986,200041283,,,,,
Niedermodern,216703280,COM,67328,,67,067,44,920,200067874,,,,,
Niedernai,216703298,COM,67329,,67,067,44,1292,246701080,,,,,
Niederrœdern,216703306,COM,67330,,67,067,44,940,200041283,,,,,
Niederschaeffolsheim,216703314,COM,67331,,67,067,44,1386,200067874,,,,,
Niedersoultzbach,216703330,COM,67333,,67,067,44,281,200067783,,,,,
Niedersteinbach,216703348,COM,67334,,67,067,44,123,200013050,,,,,
Nordheim,216703355,COM,67335,,67,067,44,902,200068864,,,,,
Nordhouse,216703363,COM,67336,,67,067,44,1764,200067924,,,,,
Nothalten,216703371,COM,67337,,67,067,44,472,200034270,,,,,
Obenheim,216703389,COM,67338,,67,067,44,1381,200067924,,,,,
Betschdorf,216703397,COM,67339,,67,067,44,4207,200040178,,,,,
Oberbronn,216703405,COM,67340,,67,067,44,1596,246701098,,,,,
Oberdorf-Spachbach,216703413,COM,67341,,67,067,44,371,200013050,,,,,
Oberhaslach,216703421,COM,67342,,67,067,44,1808,246701064,,,,,
Oberhausbergen,216703439,COM,67343,,67,067,44,5435,246700488,,,,,
Oberhoffen-lès-Wissembourg,216703447,COM,67344,,67,067,44,329,246700926,,,,,
Oberhoffen-sur-Moder,216703454,COM,67345,,67,067,44,3514,200067874,,,,,
Oberlauterbach,216703462,COM,67346,,67,067,44,551,200041283,,,,,
Obermodern-Zutzendorf,216703470,COM,67347,,67,067,44,1702,200067783,,,,,
Obernai,216703488,COM,67348,,67,067,44,11738,246701080,,,,,
Oberrœdern,216703496,COM,67349,,67,067,44,535,200040178,,,,,
Oberschaeffolsheim,216703504,COM,67350,,67,067,44,2325,246700488,,,,,
Seebach,216703512,COM,67351,,67,067,44,1711,246700926,,,,,
Obersoultzbach,216703520,COM,67352,,67,067,44,435,200067783,,,,,
Obersteinbach,216703538,COM,67353,,67,067,44,229,200013050,,,,,
Odratzheim,216703546,COM,67354,,67,067,44,510,200068864,,,,,
Oermingen,216703553,COM,67355,,67,067,44,1265,200067841,,,,,
Offendorf,216703561,COM,67356,,67,067,44,2496,200041325,,,,,
Offwiller,216703587,COM,67358,,67,067,44,813,246701098,,,,,
Ohlungen,216703595,COM,67359,,67,067,44,1328,200067874,,,,,
Ohnenheim,216703603,COM,67360,,67,067,44,1045,200030526,,,,,
Olwisheim,216703611,COM,67361,,67,067,44,504,200067874,,,,,
Orschwiller,216703629,COM,67362,,67,067,44,608,246700967,,,,,
Osthoffen,216703637,COM,67363,,67,067,44,842,246700488,,,,,
Osthouse,216703645,COM,67364,,67,067,44,941,200067924,,,,,
Ostwald,216703652,COM,67365,,67,067,44,12724,246700488,,,,,
Ottersthal,216703660,COM,67366,,67,067,44,731,200068112,,,,,
Otterswiller,216703678,COM,67367,,67,067,44,1372,200068112,,,,,
Ottrott,216703686,COM,67368,,67,067,44,1577,246700744,,,,,
Ottwiller,216703694,COM,67369,,67,067,44,265,200067841,,,,,
Petersbach,216703702,COM,67370,,67,067,44,659,200067783,,,,,
La Petite-Pierre,216703710,COM,67371,,67,067,44,622,200067783,,,,,
Val-de-Moder,200086940,COM,67372,,67,067,44,5161,200067874,,,,,
Pfalzweyer,216703736,COM,67373,,67,067,44,325,200067783,,,,,
Pfulgriesheim,216703751,COM,67375,,67,067,44,1328,200034635,,,,,
Plaine,216703777,COM,67377,,67,067,44,1004,246700306,,,,,
Plobsheim,216703785,COM,67378,,67,067,44,4482,246700488,,,,,
Preuschdorf,216703793,COM,67379,,67,067,44,896,200013050,,,,,
Printzheim,216703801,COM,67380,,67,067,44,206,200068112,,,,,
Puberg,216703819,COM,67381,,67,067,44,358,200067783,,,,,
Quatzenheim,216703827,COM,67382,,67,067,44,799,200034635,,,,,
Rangen,216703835,COM,67383,,67,067,44,204,200068864,,,,,
Ranrupt,216703843,COM,67384,,67,067,44,333,246700306,,,,,
