nom,SIREN,type,COG,COG_3digits,code_departement,code_departement_3digits,code_region,population,EPCI,url-ptf,url-datagouv,id-datagouv,merge,ptf,trancheEffectifsUniteLegale,EffectifsSup50
CC de la Vallée de la Haute-Sarthe,200035103,CC,,,61,061,28,7903,,,,,,,,False
CC du Quercy Blanc,200039519,CC,,,46,046,76,7915,,,,,,,,False
CC du Pays d'Othe,241000447,CC,,,10,010,44,7969,,,,,,,,False
CC de la Région de Suippes,200042620,CC,,,51,051,44,7985,,,,,,,,False
CC de la Vallée Verte,247400047,CC,,,74,074,84,8011,,,,,,,,False
CC Monts d'Arrée Communauté,200067197,CC,,,29,029,53,8041,,,,,,,,False
CC des Forêts du Perche,200069912,CC,,,28,028,24,8065,,,,,,,,False
CC du Pays de Salars,241200658,CC,,,12,012,76,8081,,,,,,,,False
CC Vallée de l'Ubaye - Serre-Ponçon,200072304,CC,,,04,004,93,8120,,,,,,,,False
CC du Pays de Villersexel,247000714,CC,,,"25,70","25,70",27,8150,,,,,,,,False
CC Cœur d'Astarac en Gascogne,243200425,CC,,,32,032,76,8196,,,,,,,,False
CC Aubrac Lot Causses Tarn,200069268,CC,,,48,048,76,8217,,,,,,,,False
CC des Monts de Lacaune et de la Montagne du Haut Languedoc,200066553,CC,,,"34,81","34,81",76,8221,,,,,,,,False
CC Saint Cyr Mère Boitier entre Charolais et Mâconnais,200071645,CC,,,71,071,27,8237,,,,,,,,False
CC du Guillestrois et du Queyras,200067452,CC,,,05,005,93,8250,,,,,,,,False
CC Arnon Boischaut Cher,200027076,CC,,,18,018,24,8290,,,,,,,,False
CC du Haut-Lignon,244301107,CC,,,43,043,84,8304,,,,,,,,False
CC du Pays de Montfaucon,244300307,CC,,,43,043,84,8366,,,,,,,,False
CC des Hauts du Perche,200068856,CC,,,61,061,28,8432,,,,,,,,False
CC de Portes Sud Périgord,200040889,CC,,,24,024,75,8478,,,,,,,,False
CC de Damvillers Spincourt,200066173,CC,,,55,055,44,8494,,,,,,,,False
CC du Pays de Tarascon,240900431,CC,,,09,009,76,8523,,,,,,,,False
CC du Pays de Lalbenque-Limogne,244600532,CC,,,46,046,76,8570,,,,,,,,False
CC d'Auberive Vingeanne et Montsaugeonnais,200027308,CC,,,52,052,44,8582,,,,,,,,False
CC de l'Alta Rocca,242000495,CC,,,2A,02A,94,8591,,,,,,,,False
CC du Pays de Serres en Quercy,200040418,CC,,,82,082,76,8661,,,,,,,,False
CC Sumène - Artense,241501055,CC,,,15,015,84,8662,,,,,,,,False
CC de l'Orvin et de l'Ardusson,241000488,CC,,,10,010,44,8666,,,,,,,,False
CC du Pays de Lapalisse,240300491,CC,,,03,003,84,8694,,http://opendata.auvergnerhonealpes.eu/7-les-donnees.htm?facet.provider[]=Communaut%C3%A9%20de%20Communes%20du%20Pays%20de%20Lapalisse&from=0,,,ptf,,,False
CC du Pays de Salers,241501139,CC,,,15,015,84,8759,,http://opendata.auvergnerhonealpes.eu/7-les-donnees.htm?facet.provider[]=Communaut%C3%A9%20de%20Communes%20du%20Pays%20de%20Salers&from=0,,,ptf,,,False
CC des 1000 étangs,247000854,CC,,,70,070,27,8788,,,,,,,,False
CC du Sammiellois,245500327,CC,,,55,055,44,8804,,,,,,,,False
CC Amognes Cœur du Nivernais,200067908,CC,,,58,058,27,8831,,,,,,,,False
CC de Domme-Villefranche du Périgord,200041440,CC,,,24,024,75,8833,,,,,,,,False
CC de la Vanne et du Pays d'Othe,248900664,CC,,,89,089,27,8834,,,,,,,,False
CC de la Sologne des Étangs,244100780,CC,,,41,041,24,8841,,,,,,,,False
CC des Hauts du Val de Saône,200036150,CC,,,70,070,27,8843,,,,,,,,False
CC de Pouilly-en-Auxois/Bligny-sur-Ouche,200071207,CC,,,21,021,27,8878,,,,,,,,False
CC Haute-Maurienne Vanoise,200070340,CC,,,73,073,84,8888,,,,,,,,False
CC Celavu-Prunelli,242000503,CC,,,2A,02A,94,8899,,,,,,,,False
CC du Bas Armagnac,243200409,CC,,,32,032,76,8919,,,,,,,,False
CC du Pays Beaume-Drobie,240700302,CC,,,07,007,84,8940,,,,,,,,False
CC Pyrénées Cerdagne,246600399,CC,,,66,066,76,8999,,,,,,,,False
CC Lacs et Gorges du Verdon,200040210,CC,,,83,083,93,9243,,,,,,,,False
CC Briance Sud Haute Vienne,200040814,CC,,,87,087,75,9263,,,,,,,,False
CC Vallée de la Dordogne et Forêt Bessède,200041051,CC,,,24,024,75,9264,,,,,,,,False
CC Val de Meuse - Voie Sacrée,200066165,CC,,,55,055,44,9317,,,,,,,,False
CC du Perche et Haut Vendômois,200040772,CC,,,41,041,24,9342,,,,,,,,False
CC de la Plaine Jurassienne,243901089,CC,,,39,039,27,9367,,,,,,,,False
CC Val Vanoise,200040798,CC,,,73,073,84,9380,,,,,,,,False
CC Pays des Vans en Cévennes,200039832,CC,,,07,007,84,9471,,,,,,,,False
CC Auzon Communauté,244301099,CC,,,43,043,84,9521,,,,,,,,False
CC Ventoux Sud,200035723,CC,,,"26,84","26,84","84,93",9539,,,,,,,,False
CC de l'Île de Noirmoutier,248500191,CC,,,85,085,52,9579,,,,,,,,False
CC Buëch-Dévoluy,200067445,CC,,,05,005,93,9604,,,,,,,,False
CC du Val d'Amour,243900420,CC,,,39,039,27,9622,,,,,,,,False
CC des Lacs de Champagne,200040137,CC,,,10,010,44,9630,,,,,,,,False
CC du Pays Morcenais,244000691,CC,,,40,040,75,9641,,,,,,,,False
CC du Val d'Argent,246800395,CC,,,68,068,44,9724,,,,,,,,False
CC Dieulefit-Bourdeaux,242600492,CC,,,26,026,84,9733,,,,,,,,False
CC du Haut-Jura - ARCADE,243900479,CC,,,39,039,27,9774,,,,,,,,False
CC Cœur de Tarentaise,200023299,CC,,,73,073,84,9788,,,,,,,,False
CC du Haut Vallespir,246600548,CC,,,66,066,76,9800,,,,,,,,False
CC Les Versants d'Aime,247300817,CC,,,73,073,84,9800,,,,,,,,False
CC Ardèche des Sources et Volcans,200039824,CC,,,07,007,84,9806,,,,,,,,False
CC des Quatre Rivières,247000623,CC,,,70,070,27,9811,,,,,,,,False
CC Alpes d'Azur,200039931,CC,,,06,006,93,9820,,,,,,,,False
CC du Massif du Sancy,246300966,CC,,,"15,63","15,63",84,9868,,,,,,,,False
CC du Saves,243200599,CC,,,32,032,76,9897,,,,,,,,False
CC du Pays de Fénelon,200040830,CC,,,24,024,75,9920,,,,,,,,False
CC du Pays d'Uzerche,241927243,CC,,,19,019,75,9937,,,,,,,,False
CC Haute-Provence-Pays de Banon,200071025,CC,,,04,004,93,9940,,,,,,,,False
CC du Centre Corse,242020071,CC,,,2B,02B,94,9957,,,,,,,,False
CC Portes du Berry entre Loire et Val d'Aubois,200011781,CC,,,18,018,24,9966,,,,,,,,False
CC de la Vallée d'Ossau,246400337,CC,,,64,064,75,9966,,,,,,,,False
CC du Royans-Vercors,200067767,CC,,,26,026,84,9975,,,,,,,,False
CC Pays Forcalquier et Montagne de Lure,240400440,CC,,,04,004,93,9995,,,https://www.data.gouv.fr/fr/organizations/communaute-de-communes-du-pays-de-forcalquier-montagne-de-lure/,,datagouv,DataGouv,,False
CC Bresse Revermont 71,200042414,CC,,,71,071,27,10028,,,,,,,,False
CC de la Moivre à la Coole,200043438,CC,,,51,051,44,10069,,,,,,,,False
CC Ardennes Thiérache,200041622,CC,,,08,008,44,10082,,,,,,,,False
CC du Pays de Stenay et du Val Dunois,200066132,CC,,,55,055,44,10119,,,,,,,,False
CC Tannay-Brinon-Corbigny,200067692,CC,,,58,058,27,10122,,,,,,,,False
CC Champagne Boischauts,200068880,CC,,,36,036,24,10124,,,,,,,,False
CC du Gévaudan,244800470,CC,,,48,048,76,10168,,,,,,,,False
CC du Rouillacais,241600303,CC,,,16,016,75,10244,,,,,,,,False
CC de la Lomagne Tarn-et-Garonnaise,248200065,CC,,,82,082,76,10264,,,,,,,,False
CC du Trièves,200030658,CC,,,38,038,84,10328,,,,,,,,False
CC du Pays Viganais,243000270,CC,,,30,030,76,10339,,,,,,,,False
CC Seine et Aube,200070126,CC,,,10,010,44,10347,,,,,,,,False
"CC Aubrac,Carladez et Viadène",200067171,CC,,,12,012,76,10427,,,,,,,,False
CC Quercy - Bouriane,244600482,CC,,,46,046,76,10486,,,,,,,,False
CC de la Costa Verde,200034205,CC,,,2B,02B,94,10629,,,,,,,,False
CC de l'Aillantais,248900524,CC,,,89,089,27,10637,,,,,,,,False
CC de l'Île-Rousse - Balagne,200073104,CC,,,2B,02B,94,10655,,,,,,,,False
CC du Pays de Lauzun,244700464,CC,,,47,047,75,10744,,,,,,,,False
CC Cœur de Sologne,200000800,CC,,,41,041,24,10760,,,,,,,,False
CC Val de Gers,200072320,CC,,,32,032,76,10787,,,,,,,,False
CC du Chaourçois et du Val d'Armance,200071041,CC,,,10,010,44,10790,,,,,,,,False
CC Porte du Jura,200072056,CC,,,39,039,27,10822,,,,,,,,False
CC du Pays de Mirepoix,200044469,CC,,,09,009,76,10851,,,,,,,,False
CC des Coteaux Arrats Gimone,200042372,CC,,,32,032,76,10866,,,,,,,,False
CC Ouche et Montagne,200039055,CC,,,21,021,27,10927,,,,,,,,False
CC de l'Oisans,243800745,CC,,,38,038,84,10936,,,,,,,,False
CC Arize Lèze,200066223,CC,,,09,009,76,10941,,,,,,,,False
CC La Septaine,241800374,CC,,,18,018,24,10945,,,,,,,,False
CC de Marie-Galante,249710047,CC,,,971,971,01,10993,,,,,,,,False
CC du Montbardois,242101491,CC,,,21,021,27,11019,,,,,,,,False
CC de la Sologne des Rivières,244100806,CC,,,41,041,24,11027,,,,,,,,False
CC de la Vallée de Villé,246700777,CC,,,67,067,44,11131,,,,,,,,False
CC de Ventadour - Egletons - Monédières,241900133,CC,,,19,019,75,11165,,,,,,,,False
CC du Pays Sostranien,242300135,CC,,,23,023,75,11176,,,,,,,,False
CC Coteaux et Plaines du Pays Lafrançaisain,200067122,CC,,,82,082,76,11198,,,,,,,,False
CC des Landes d'Armagnac,200035541,CC,,,40,040,75,11230,,,,,,,,False
CC Meuse Rognon,200069664,CC,,,52,052,44,11250,,,,,,,,False
CC Centre Tarn,200034049,CC,,,81,081,76,11251,,,,,,,,False
CC du Triangle Vert,200041861,CC,,,70,070,27,11253,,,,,,,,False
CC Mézenc-Loire-Meygal,200073401,CC,,,43,043,84,11372,,,,,,,,False
CC des Terres d'Apcher-Margeride-Aubrac,200069185,CC,,,48,048,76,11400,,,,,,,,False
CC des Coteaux du Val-d'Arros,200070803,CC,,,65,065,76,11443,,,,,,,,False
CC Champsaur-Valgaudemar,200068096,CC,,,05,005,93,11449,,,,,,,,False
CC Écueillé-Valençay,200040558,CC,,,36,036,24,11449,,,,,,,,False
CC Dronne et Belle,200041572,CC,,,24,024,75,11461,,,,,,,,False
CC Entre Saône et Grosne,247103765,CC,,,71,071,27,11542,,,,,,,,False
CC Bastides de Lomagne,200034726,CC,,,32,032,76,11559,,,,,,,,False
CC de la Région de Bar-sur-Aube,241000405,CC,,,10,010,44,11597,,,,,,,,False
CC du Pays de Colombey et du Sud Toulois,245400510,CC,,,"54,88","54,88",44,11644,,,,,,,,False
CC Ouest Limousin,200066520,CC,,,87,087,75,11654,,,,,,,,False
CC Alpes-Provence-Verdon - Sources de Lumière,200068625,CC,,,04,004,93,11700,,,,,,,,False
CC Cœur du Perche,200068435,CC,,,61,061,28,11756,,,,,,,,False
"CC d'Arcis,Mailly,Ramerupt",200071777,CC,,,10,010,44,11783,,,,,,,,False
CC Fercher Pays Florentais,241800457,CC,,,18,018,24,11803,,,,,,,,False
CC Xaintrie Val'Dordogne,200066751,CC,,,19,019,75,11810,,,,,,,,False
CC du Sartenais Valinco Taravo,242010130,CC,,,2A,02A,94,11824,,,,,,,,False
CC Jura Nord,243900560,CC,,,39,039,27,11848,,,,,,,,False
CC Sud Côte Chalonnaise,247104094,CC,,,71,071,27,11861,,,,,,,,False
CC Hautes Terres Communauté,200066637,CC,,,15,015,84,11887,,http://opendata.auvergnerhonealpes.eu/7-les-donnees.htm?facet.provider[]=Communaut%C3%A9%20de%20Communes%20du%20C%C3%A9zallier&from=0,,,ptf,,,False
CC du Diois,242600534,CC,,,26,026,84,11995,,,,,,,,False
CC Côte Landes Nature,244000857,CC,,,40,040,75,12015,,,,,,,,False
CC de Vezouze en Piémont,200069433,CC,,,54,054,44,12020,,,,,,,,False
CC Berry Grand Sud,200049484,CC,,,18,018,24,12053,,,,,,,,False
CC Côtes de Champagne et Val de Saulx,200067379,CC,,,51,051,44,12077,,,,,,,,False
CC Isle Double Landais,200040384,CC,,,24,024,75,12118,,,,,,,,False
CC Rahin et Chérimont,247000821,CC,,,70,070,27,12161,,,,,,,,False
CC de Noblat,248719361,CC,,,87,087,75,12172,,,,,,,,False
CC de Montaigne Montravel et Gurson,200034197,CC,,,24,024,75,12225,,,,,,,,False
CC Conques-Marcillac,241200641,CC,,,12,012,76,12296,,,,,,,,False
CC du Massif du Vercors,243801024,CC,,,38,038,84,12302,,,,,,,,False
CC de Calvi Balagne,242020105,CC,,,2B,02B,94,12309,,,,,,,,False
CC de l'Argonne Champenoise,200042703,CC,,,51,051,44,12315,,,,,,,,False
CC Saône Doubs Bresse,200040038,CC,,,71,071,27,12409,,,,,,,,False
CC des Montagnes du Giffre,200034098,CC,,,74,074,84,12437,,,,,,,,False
CC de Mimizan,244000543,CC,,,40,040,75,12460,,,,,,,,False
CC des Vosges côté Sud Ouest,200068773,CC,,,88,088,44,12464,,,,,,,,False
CC Val Guiers,247300528,CC,,,73,073,84,12467,,,,,,,,False
CC Creuse Grand Sud,200044014,CC,,,23,023,75,12550,,,,,,,,False
CC de la Castagniccia-Casinca,200073252,CC,,,2B,02B,94,12595,,,,,,,,False
CC du Pays de Saint-Yrieix,248700189,CC,,,"19,87","19,87",75,12601,,,,,,,,False
CC de la Vallée de Saint-Amarin,246800205,CC,,,68,068,44,12613,,,,,,,,False
CC des Coteaux et Landes de Gascogne,244701355,CC,,,47,047,75,12633,,,,,,,,False
CC des Sources de l'Orne,200035111,CC,,,61,061,28,12657,,,,,,,,False
CC de la Pieve de l'Ornano et du Taravo,200038958,CC,,,2A,02A,94,12672,,,,,,,,False
CC des Collines du Perche Normand,200071504,CC,,,61,061,28,12774,,,,,,,,False
CC Mirebellois et Fontenois,200072825,CC,,,21,021,27,12829,,,,,,,,False
CC du Bonnevalais,242852465,CC,,,28,028,24,12831,,,,,,,,False
CC Haut Nivernais-Val d'Yonne,200067429,CC,,,"58,89","58,89",27,12943,,,,,,,,False
CC du Bassin de Joinville en Champagne,200044253,CC,,,52,052,44,12952,,,,,,,,False
CC Dômes Sancy Artense,200069169,CC,,,63,063,84,12970,,,,,,,,False
CC du Haut-Chablais,247400682,CC,,,74,074,84,12983,,,,,,,,False
CC du Pays Riolais,247000706,CC,,,70,070,27,12987,,,,,,,,False
CC Sidobre Vals et Plateaux,200066561,CC,,,81,081,76,13000,,,,,,,,False
CC Morvan Sommets et Grands Lacs,200067890,CC,,,58,058,27,13064,,,,,,,,False
CC Val Eyrieux,200041465,CC,,,07,007,84,13103,,https://opendata.ardeche.fr/search/og_group_ref/67/type/dataset?sort_by=changed,,,ptf,Ardèche,,False
CC de Fium'orbu Castellu,200033827,CC,,,2B,02B,94,13145,,,,,,,,False
CC Chavanon Combrailles et Volcans,200071215,CC,,,63,063,84,13162,,,,,,,,False
CC Pays de Nexon Monts de Chalus,200070506,CC,,,87,087,75,13299,,,,,,,,False
CC Midi Corrézien,200066769,CC,,,19,019,75,13400,,,,,,,,False
CC de la Vallée de Chamonix-Mont-Blanc,200023372,CC,,,74,074,84,13462,,,,,,,,False
CC du Grand Armagnac,243200458,CC,,,32,032,76,13499,,,,,,,,False
CC des Cévennes Gangeoises et Suménoises,243400736,CC,,,"30,34","30,34",76,13533,,,,,,,,False
CC Andaine - Passais,200068443,CC,,,61,061,28,13546,,,,,,,,False
CC Terres de Saône,200041879,CC,,,70,070,27,13562,,,,,,,,False
CC de la Région de Rambervillers,200005957,CC,,,88,088,44,13570,,,,,,,,False
CC d'Aire-sur-l'Adour,200030435,CC,,,"32,40","32,40","75,76",13604,,,,,,,,False
"CC du Pays de Rouffach,Vignobles et Châteaux",246800494,CC,,,68,068,44,13737,,,,,,,,False
CC des Vallées de la Tille et de l'Ignon,242100154,CC,,,21,021,27,13754,,,,,,,,False
CC Val de l'Indre - Brenne,243600301,CC,,,36,036,24,13853,,,,,,,,False
CC Marche et Combraille en Aquitaine,200067593,CC,,,23,023,75,13870,,,,,,,,False
CC Isle-Loue-Auvézère en Périgord,242401024,CC,,,24,024,75,14057,,,,,,,,False
CC du Bocage Bourbonnais,200071496,CC,,,03,003,84,14094,,,,,,,,False
CC du Pays entre Loire et Rhône,244200630,CC,,,42,042,84,14134,,,,,,,,False
CC Sauldre et Sologne,200000933,CC,,,18,018,24,14161,,,,,,,,False
CC du Pays de Meslay-Grez,245300223,CC,,,53,053,52,14258,,,,,,,,False
CC Pyrénées Audoises,200043776,CC,,,11,011,76,14289,,,,,,,,False
CC Creuse Sud Ouest,200067189,CC,,,23,023,75,14315,,,,,,,,False
CC du Pays de Mortagne-au-Perche,200036069,CC,,,61,061,28,14327,,,,,,,,False
CC Val de Charente,200043016,CC,,,16,016,75,14338,,,,,,,,False
CC du Clunisois,200040293,CC,,,71,071,27,14417,,,,,,,,False
"CC Saint Affricain,Roquefort,Sept Vallons",200067155,CC,,,12,012,76,14513,,,,,,,,False
CC du Val Marnaysien,200041887,CC,,,"25,70","25,70",27,14517,,,,,,,,False
CC Isle et Crempse-en-Périgord,200069094,CC,,,24,024,75,14553,,,,,,,,False
CC de Gémozac et de la Saintonge Viticole,241700632,CC,,,17,017,75,14562,,,,,,,,False
CC Périgord-Limousin,242400752,CC,,,24,024,75,14600,,,,,,,,False
CC du Pays du Saintois,200035772,CC,,,54,054,44,14633,,,,,,,,False
CC Terres de Perche,200070167,CC,,,28,028,24,14718,,,,,,,,False
CC du Pays de la Serre,240200469,CC,,,02,002,32,14798,,,,,,,,False
CC de la Vallée du Lot et du Vignoble,244600433,CC,,,46,046,76,14864,,,,,,,,False
CC du Lautrécois et du Pays d'Agout,200034056,CC,,,81,081,76,14878,,,,,,,,False
CC Rives de l'Ain - Pays du Cerdon,200029999,CC,,,01,001,84,14887,,,,,,,,False
CC des Causses à l'Aubrac,200068484,CC,,,12,012,76,14988,,,,,,,,False
CC Lodévois et Larzac,200017341,CC,,,34,034,76,15031,,,,,,,,False
CC du Grand Saint-Émilionnais,200035533,CC,,,33,033,75,15035,,,,,,,,False
CC de la Tenarèze,243200417,CC,,,32,032,76,15060,,,,,,,,False
CC du Minervois au Caroux,200066348,CC,,,34,034,76,15140,,,,,,,,False
CC du Pays Solesmois,245901038,CC,,,59,059,32,15169,,,,,,,,False
CC des Vallées d'Auge et du Merlerault,200069458,CC,,,61,061,28,15171,,,,,,,,False
CC de la Grande Vallée de la Marne,245100615,CC,,,51,051,44,15202,,,,,,,,False
CC de Haute-Cornouaille,242900561,CC,,,29,029,53,15222,,,https://www.data.gouv.fr/fr/organizations/60ba2f3eb3735a080f1fbda7/,60ba2f3eb3735a080f1fbda7,datagouv,DataGouv,,False
CC Cœur de Maurienne Arvan,200070464,CC,,,73,073,84,15266,,,,,,,,False
CC Campagne-de-Caux,247600505,CC,,,76,076,28,15319,,,,,,,,False
CC du Pays d'Olmes,240900464,CC,,,09,009,76,15349,,,,,,,,False
CC de l'Agglomération Migennoise,248900383,CC,,,89,089,27,15374,,,,,,,,False
CC Chablis Villages et Terroirs,200067080,CC,,,89,089,27,15385,,,,,,,,False
CC des Gorges de l'Ardèche,200039808,CC,,,07,007,84,15460,,,,,,,,False
CC du Pays de Luxeuil,247000755,CC,,,70,070,27,15504,,,,,,,,False
CC du Périgord Nontronnais,200071819,CC,,,24,024,75,15516,,,,,,,,False
CC Bruyères-Vallons des Vosges,200042000,CC,,,88,088,44,15566,,,,,,,,False
CC des Monts du Pilat,244200622,CC,,,42,042,84,15567,,,,,,,,False
CC La Clayette Chauffailles en Brionnais,200070548,CC,,,71,071,27,15574,,,,,,,,False
CC des Sources du Lac d'Annecy,247400773,CC,,,74,074,84,15612,,,,,,,,False
CC du Centre du Haut-Rhin,246800445,CC,,,68,068,44,15666,,,,,,,,False
CC des Ballons des Hautes-Vosges,200033868,CC,,,88,088,44,15667,,,,,,,,False
CC Fier et Usses,247400567,CC,,,74,074,84,15686,,,,,,,,False
CC Terre Lorraine du Longuyonnais,200043693,CC,,,54,054,44,15718,,,,,,,,False
CC du Bassin de Marennes,241700699,CC,,,17,017,75,15727,,,,,,,,False
CC Cap Sizun - Pointe du Raz,242900629,CC,,,29,029,53,15737,,,,,,,,False
CC des Portes de Sologne,200005932,CC,,,45,045,24,15748,,,,,,,,False
CC des Vosges du Sud,200069060,CC,,,90,090,27,15781,,,,,,,,False
CC Bazois Loire Morvan,200067882,CC,,,58,058,27,15811,,,,,,,,False
CC du Crestois et de Pays de Saillans Cœur de Drôme,200040509,CC,,,26,026,84,15831,,,,,,,,False
CC des Savoir-Faire,200070332,CC,,,"52,70","52,70","27,44",15832,,,,,,,,False
CC Pyrénées Vallées des Gaves,200070811,CC,,,65,065,76,15887,,,,,,,,False
CC du Pays de la Châtaigneraie,248500415,CC,,,85,085,52,15954,,,,,,,,False
CC des Vallées de la Braye et de l'Anille,200072692,CC,,,72,072,52,15963,,,,,,,,False
CC de la Vallée de l'Homme,200041168,CC,,,24,024,75,16010,,,,,,,,False
CC de l'Estuaire,243300811,CC,,,33,033,75,16038,,,,,,,,False
CC du Canton de Charly-sur-Marne,240200584,CC,,,02,002,32,16042,,,,,,,,False
CC de Villedieu Intercom,200043354,CC,,,50,050,28,16046,,,,,,,,False
CC Cœur Haute Lande,200069656,CC,,,40,040,75,16047,,,,,,,,False
CC du Pays de Cruseilles,247400112,CC,,,74,074,84,16047,,,,,,,,False
CC de Nozay,244400537,CC,,,44,044,52,16080,,,,,,,,False
CC Pyrénées Haut Garonnaises,200072635,CC,,,31,031,76,16138,,,,,,,,False
CC Norge et Tille,200069540,CC,,,21,021,27,16152,,,,,,,,False
CC du Pays de la Zorn,246700959,CC,,,67,067,44,16197,,,,,,,,False
CC Piège Lauragais Malepère,200035707,CC,,,11,011,76,16247,,,,,,,,False
CC Poher communauté,242900744,CC,,,"22,29","22,29",53,16264,,http://datarmor.cotesdarmor.fr/web/guest/donnees,,,ptf,Dat'Armor,,False
CC des Lacs et Montagnes du Haut-Doubs,200069565,CC,,,25,025,27,16305,,,,,,,,False
CC du Bazadais,200043982,CC,,,33,033,75,16306,,,,,,,,False
CC du Val de l'Oise,200040426,CC,,,02,002,32,16345,,,,,,,,False
CC Cœur de Lozère,244800405,CC,,,48,048,76,16348,,,,,,,,False
CC Mâconnais - Tournugeois,200069698,CC,,,71,071,27,16390,,,,,,,,False
CC Domfront Tinchebray Interco,200071520,CC,,,61,061,28,16392,,,,,,,,False
CC de Haute-Tarentaise,247300254,CC,,,73,073,84,16395,,,,,,,,False
CC du Pays de Wissembourg,246700926,CC,,,67,067,44,16399,,,,,,,,False
CC du Val de Vienne,248719288,CC,,,87,087,75,16420,,,,,,,,False
CC de l'Outre-Forêt,200040178,CC,,,67,067,44,16431,,,,,,,,False
CC du Haut Pays du Montreuillois,200069235,CC,,,62,062,32,16458,,,,,,,,False
CC du Pays de Saint-Éloy,200072080,CC,,,63,063,84,16473,,http://opendata.auvergnerhonealpes.eu/7-les-donnees.htm?facet.provider[]=Communaut%C3%A9%20de%20Communes%20Coeur%20de%20Combrailles&from=0,,,ptf,,,False
CC du Doubs Baumois,242504447,CC,,,25,025,27,16480,,,,,,,,False
CC des Terres d'Auxois,200071017,CC,,,21,021,27,16518,,,,,,,,False
CC de la Région de Blain,244400453,CC,,,44,044,52,16526,,,,,,,,False
CC des Deux Vallées Vertes,200068294,CC,,,25,025,27,16531,,,,,,,,False
CC de la Vallée de la Doller et du Soultzbach,246800676,CC,,,68,068,44,16536,,,,,,,,False
CC de la Vallée de Munster,246800585,CC,,,68,068,44,16567,,,,,,,,False
"CC Vendée,Sèvre,Autise",248500563,CC,,,85,085,52,16591,,,,,,,,False
CC du Sud Messin,200039907,CC,,,57,057,44,16604,,,,,,,,False
CC du Mont des Avaloirs,200042182,CC,,,53,053,52,16633,,,,,,,,False
CC Le Tonnerrois en Bourgogne,200039642,CC,,,89,089,27,16649,,,,,,,,False
CC Sarlat-Périgord Noir,200027217,CC,,,24,024,75,16685,,,https://www.data.gouv.fr/fr/organizations/634037df8ad1a4d1c5cf230e/,634037df8ad1a4d1c5cf230e,datagouv,DataGouv,,False
CC Rurales de l'Entre-deux-Mers,200069599,CC,,,33,033,75,16813,,,,,,,,False
CC des Lisières de l'Oise,246000749,CC,,,60,060,32,16861,,,,,,,,False
CC de la Châtre et Sainte-Sévère,243600350,CC,,,36,036,24,16904,,,,,,,,False
CC Serre-Ponçon,200067742,CC,,,"04,05","04,05",93,16951,,,,,,,,False
CC de la Vallée de Kaysersberg,246800551,CC,,,68,068,44,16959,,,,,,,,False
CC du Vexin-Val de Seine,249500513,CC,,,95,095,11,16970,,,,,,,,False
CC de la Beauce Loirétaine,200035764,CC,,,45,045,24,16995,,,,,,,,False
CC du Pays Foyen,243301371,CC,,,"24,33","24,33",75,17004,,,,,,,,False
CC Creuse Confluence,200067544,CC,,,23,023,75,17022,,,,,,,,False
CC de la Forêt,244500484,CC,,,45,045,24,17062,,,,,,,,False
CC du Castelrenaudais,243700499,CC,,,37,037,24,17074,,,,,,,,False
"CC Meurthe,Mortagne,Moselle",200067643,CC,,,54,054,44,17085,,,,,,,,False
CC Vaison Ventoux,248400335,CC,,,"26,84","26,84","84,93",17120,,,,,,,,False
CC du Nogentais,200006716,CC,,,10,010,44,17137,,,,,,,,False
CC des Portes de Meuse,200066108,CC,,,55,055,44,17152,,,,,,,,False
CC du Pilat Rhodanien,244200895,CC,,,42,042,84,17178,,,,,,,,False
CC du Fronsadais,243301397,CC,,,33,033,75,17256,,,,,,,,False
CC Thiérache Sambre et Oise,200071983,CC,,,02,002,32,17266,,,,,,,,False
CC de la Haute-Bigorre,246500482,CC,,,65,065,76,17334,,https://opendata.ha-py.fr/pages/haute-bigorre/,,,ptf,Hautes-Pyrénées,,False
CC Seulles Terre et Mer,200069516,CC,,,14,014,28,17353,,,,,,,,False
CC Cœur de Chartreuse,200040111,CC,,,"38,73","38,73",84,17385,,,,,,,,False
CC du Créonnais,243301215,CC,,,33,033,75,17433,,,,,,,,False
CC des Bastides en Haut-Agenais Périgord,200036523,CC,,,47,047,75,17444,,,,,,,,False
CC de la Basse-Zorn,246700843,CC,,,67,067,44,17500,,,,,,,,False
CC des Rives du Haut-Allier,200073393,CC,,,43,043,84,17535,,,,,,,,False
CC des Quatre Vallées,244500419,CC,,,45,045,24,17636,,,,,,,,False
CC de Val'Aïgo,243100773,CC,,,31,031,76,17679,,https://data.haute-garonne.fr/pages/catalogue-conseil-departemental-hg/?disjunctive.contributeurs-institutionnels&disjunctive.contributeurs-territoriaux&q.custom=publisher:%22Conseil%2Bd%C3%A9partemental%2Bde%2Bla%2BHaute-Garonne%22%20%0A%20%20%20%20%20%20%20%20%20%20%20%20OR%20publisher:%22Conseil%2BD%C3%A9partemental%2Bde%2BHaute-Garonne%22%7D&refine.contributeurs-territoriaux=Communaut%C3%A9%20de%20communes%20de%20Val%20A%C3%AFgo,,,ptf,Haute-Garonne,,False
CC de l'Île de Ré,241700459,CC,,,17,017,75,17706,,,,,,,,False
CC Picardie des Châteaux,200071769,CC,,,02,002,32,17755,,,,,,,,False
CC Brioude Sud Auvergne,200085728,CC,,,43,043,84,17766,,,,,,,,False
